ID_RICHIESTA,DURATA_PRATICA,RICHIESTA_DATA,ESITO_RICHIESTA,CON_PRESCRIZIONI,DEST_Residenziale,DEST_Ufficio,DEST_Commerciale,DEST_Albergo,DEST_Industriale e produttiva,"DEST_Sociali, ricreative, culturali e religiose",DEST_Sanitario,DEST_Istruzione,DEST_Sportivo,DEST_Opere_Urbane,DEST_Impianti,DEST_Altro,NUM_DESTINAZIONI,IN_SANATORIA,INTERVENTO_Realizzazione_opere_ex-novo,INTERVENTO_Ampliamento,INTERVENTO_Demolizione,INTERVENTO_Ricostruzione,INTERVENTO_Ristrutturazione,INTERVENTO_Installazione,INTERVENTO_Cambio_Uso,INTERVENTO_Variante_a_progetto,INTERVENTO_Altro,ENTITA_Altro,ENTITA_Grande,ENTITA_Medio,ENTITA_Piccolo,VINCOLATO_STORICO,VINCOLATO_IDROGEO,lat,lon
282883,14,26/11/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.4934653,11.2968178
290464,13,05/12/2008,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44.4639103,11.3719289
100738,104,28/04/2009,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.4925432,11.2938457
101082,91,28/04/2009,Positiv,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44.4922658,11.2945327
216448,197,03/09/2009,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5020853,11.3041829
371547,21,20/08/2019,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.5091753,11.3409523
171334,104,12/04/2019,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5079442,11.340458
125412,50,26/03/2020,Neutro,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,44.5042564,11.3419656
439141,134,25/10/2018,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44.5195685,11.2711721
66881,100,11/02/2019,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44.4884524,11.3966427
94700,105,02/03/2020,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,44.4770253,11.3370286
305676,83,03/07/2021,Positiv,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5083899,11.2997628
847587,50,27/12/2022,Positiv,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,44.5214475,11.2822734
178301,65,21/03/2023,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,44.4942496,11.3726143
391711,76,01/06/2023,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44.4887484,11.3999603
437399,116,26/06/2023,Positiv,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,44.4942954,11.3236163
454736,65,05/07/2023,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,44.487955,11.3488874
513939,187,03/08/2023,Neutro,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,44.4980826,11.3967945
56211,258,06/03/2008,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.49691,11.3610809
190599,139,25/07/2008,Positiv,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,44.5131081,11.3519228
128984,238,23/05/2008,Neutro,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5285791,11.3663778
92861,90,18/11/2008,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5264218,11.2738563
282694,257,26/11/2008,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4798188,11.3842217
29936,322,11/02/2009,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5111381,11.2908369
47015,111,26/02/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4964381,11.3603348
46990,111,26/02/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4963805,11.3605667
130432,21,26/05/2009,Positiv,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,44.518626,11.3294934
179092,330,09/07/2009,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5122694,11.3131415
191230,91,27/07/2009,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,44.510932,11.3574279
256409,224,15/10/2009,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4969308,11.3599312
241501,48,29/09/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4969308,11.3599312
251636,81,09/10/2009,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.4847399,11.3408761
274560,237,06/11/2009,Positiv,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,44.518626,11.3294934
276908,198,10/11/2009,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.4950088,11.3917136
8643,63,15/01/2010,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.5140807,11.4082452
25893,519,04/02/2010,Positiv,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,44.4947561,11.367197
137593,196,31/05/2010,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4985333,11.3596121
161647,124,23/06/2010,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5077934,11.2952014
164955,175,28/06/2010,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5183007,11.3502507
190334,139,26/07/2010,Negativ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5149474,11.4009699
192287,153,28/07/2010,Positiv,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4356736,11.6560261
198827,116,05/08/2010,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.5132277,11.3377187
202183,111,11/08/2010,Positiv,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.510932,11.3574279
206541,24,23/08/2010,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,44.5013694,11.3556989
229588,19,22/09/2010,Positiv,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.5298914,11.2688618
307457,62,23/12/2010,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.510932,11.3574279
176858,56,21/07/2011,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.510932,11.3574279
186226,366,01/08/2012,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.4959387,11.359132
296686,131,19/12/2012,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.4958471,11.3699562
77851,332,05/04/2013,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44.4853935,11.3702308
230697,161,17/09/2013,Positiv,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5139755,11.4218813
265754,146,16/10/2013,Neutro,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5139755,11.4218813
282789,17,05/11/2013,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.5013694,11.3556989
258199,164,15/09/2014,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.5013694,11.3556989
359590,169,16/12/2014,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.5282568,11.2694289
12249,140,16/01/2015,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4954842,11.2991416
12278,136,16/01/2015,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4954842,11.2991416
143036,20,21/04/2017,Positiv,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5289402,11.2677586
166532,148,12/04/2021,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44.5172715,11.3610074
332042,852,18/07/2019,Positiv,1,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.512311,11.3365272
58679,133,05/02/2019,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5322125,11.3669381
294645,161,25/06/2021,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4964024,11.3798065
430661,539,28/09/2021,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5154713,11.2775248
586393,453,30/12/2021,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5154713,11.2775248
104994,321,02/03/2022,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5285791,11.3663778
418402,202,06/07/2022,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5063761,11.3090891
323198,274,17/08/2020,Positiv,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5042641,11.3513129
506214,168,30/11/2020,Positiv,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5133255,11.3267339
206248,253,17/05/2018,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5087266,11.348239
359150,62,17/11/2015,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,44.5013694,11.3556989
395178,105,17/12/2015,Positiv,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,44.5181547,11.3626635
77012,118,04/03/2016,Positiv,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.6207979,11.1419446
183726,243,27/05/2016,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,44.5140807,11.4082452
205540,860,14/06/2016,Positiv,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,44.5006002,11.2909136
32168,130,27/01/2017,Positiv,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.7174214,11.4295457
119645,297,04/04/2017,Positiv,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4977528,11.3601605
124263,295,06/04/2017,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.4713811,11.37695
12511,125,11/01/2018,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,44.5013694,11.3556989
163236,164,25/04/2020,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.7174214,11.4295457
270415,742,14/06/2021,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.5105676,11.3014718
27998,126,16/01/2023,Positiv,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5282568,11.2694289
457564,513,15/10/2019,Neutro,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5033476,11.3130924
492681,337,26/11/2018,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5137844,11.3184885
319643,113,26/07/2018,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.5013694,11.3556989
467846,336,12/11/2018,Neutro,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,44.5199,11.3482692
454626,541,06/11/2018,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44.5137844,11.3184885
66794,308,11/02/2019,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5114764,11.3587264
69060,223,12/02/2019,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5125557,11.3311998
249360,465,07/08/2015,Neutro,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,44.5315592,11.3529254
235908,194,08/07/2016,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5093959,11.3122066
282902,831,26/08/2016,Neutro,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5068369,11.3310892
353666,140,21/10/2016,Positiv,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.502074,11.3097617
264610,292,21/07/2017,Positiv,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5091248,11.3772592
327160,344,01/08/2018,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5126079,11.4098208
61766,300,01/02/2023,Positiv,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.5151123,11.3172732
34585,375,11/02/2008,Positiv,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5329884,11.241484
69550,160,25/03/2008,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44.5183313,11.2711472
71971,369,27/03/2008,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.53048,11.2599309
85050,203,11/04/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5182389,11.2735469
130386,105,26/05/2008,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.4891402,11.3993835
134724,109,29/05/2008,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44.4902351,11.3638571
136273,115,30/05/2008,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,44.5321333,11.3431768
141401,131,05/06/2008,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,44.5023381,11.3778029
155237,307,18/06/2008,Positiv,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4832283,11.3673328
170147,167,01/07/2008,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5472031,11.3787974
179150,124,10/07/2008,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.5023381,11.3778029
185315,80,18/07/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,44.5088743,11.302807
188307,126,23/07/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,44.4887581,11.4012472
190329,143,25/07/2008,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.4992261,11.3411665
218891,165,15/09/2008,Positiv,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44.4954039,11.3429346
239863,72,07/10/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,44.5472878,11.3593111
247118,92,15/10/2008,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,44.5198558,11.354046
252927,140,22/10/2008,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,44.4995021,11.3515776
255761,60,24/10/2008,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,44.4668171,11.3330345
259318,89,29/10/2008,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4935571,11.3828867
262566,72,03/11/2008,Positiv,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.5160198,11.2773275
272003,63,13/11/2008,Positiv,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5157976,11.3244175
279812,137,24/11/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5277619,11.2781752
280846,322,25/11/2008,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5084511,11.3779247
283150,97,27/11/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,44.4929292,11.4045264
286731,217,02/12/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44.52881,11.310294
291748,210,09/12/2008,Positiv,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5047294,11.3533787
293912,131,11/12/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,44.4943925,11.3995654
298096,475,17/12/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44.4930611,11.3649423
300585,153,18/12/2008,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5194091,11.2931658
300962,82,19/12/2008,Positiv,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,44.4874653,11.326764
305960,66,29/12/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4894563,11.3157584
2712,78,08/01/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.4825237,11.3832272
5294,205,12/01/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5188751,11.3399934
10100,191,19/01/2009,Positiv,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,44.4810233,11.3844387
11849,596,20/01/2009,Neutro,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5311282,11.3587958
22594,611,03/02/2009,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5167431,11.3737415
34419,119,16/02/2009,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.5102308,11.2896188
28173,205,10/02/2009,Positiv,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.5199,11.3482692
52748,188,04/03/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44.5339452,11.3478872
64584,91,18/03/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.4595436,11.371369
75407,184,31/03/2009,Positiv,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5221692,11.3222759
130253,46,25/05/2009,Positiv,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,44.4923174,11.3464325
134866,209,28/05/2009,Positiv,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,44.490861,11.3612915
137144,26,29/05/2009,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.4837714,11.386576
145868,931,09/06/2009,Positiv,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,44.5280883,11.2862838
153293,184,16/06/2009,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5168819,11.269648
157560,129,19/06/2009,Positiv,0,1,0,1,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,44.4971586,11.3423393
186827,102,21/07/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,44.4645164,11.3066469
242065,267,30/09/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4896803,11.4008853
257062,49,16/10/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44.4974753,11.4250452
281479,73,16/11/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44.5005348,11.3080554
282749,168,17/11/2009,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.5294971,11.2446602
309138,235,18/12/2009,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,44.5321333,11.3431768
63159,98,11/03/2010,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5062155,11.4196204
67734,61,17/03/2010,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,44.4927709,11.3856781
91987,139,16/04/2010,Positiv,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44.5070472,11.3112063
