ID_RICHIES,RICHIESTA,RICHIEST_1,PROCEDIMEN,ESITO PRAT,CHIUSURA P,CODICE VIA,CIVICO,ESPONENTE,LOCALIZZAZ,DESCRIZION,LOCALIZZ_1,ANNO,NOMI_FILE,indirizzo_,lat,lon,fid,ID_STR,COD_EDI,DESCRIZ,COD_TSC,OBJECTID,SIGLA,COD_1,COD_2,COD_3,COD_4,COD_TOT,DESCR,HECTARES,PERIMETER,SHAPE.AREA,SHAPE.LEN,layer,path,ID_STR_2,COD_EDI_2,DESCRIZ_2,COD_TSC_2,OBJECTID_2,SIGLA_2,COD_1_2,COD_2_2,COD_3_2,COD_4_2,COD_TOT_2,DESCR_2,HECTARES_2,PERIMETER_,SHAPE.AR_1,SHAPE.LEN_,layer_2,path_2
242438,2018,2018/06/06,permesso di costruire LR 15/2013,Rilasciata,2019/06/27,11050.000000000000000,30.000000000000000,,VIA CADRIANO N.  30 INTERNO 9,PERMESSO DI COSTRUIRE in variante alla scia pg 129008/2017 per opere da  realizzare di ricostruzione di fabbricato ad uso pollaio demolito con scia pg  129008/2017 con ampliamento una tantum del 10% del Vte e cambio d'uso a  residenziale per la creazione,VIA CADRIANO N.  30 INTERNO 9,2018.000000000000000,PDC giugno 2019_0.xls,"Via Cadriano 30, Bologna",44.527686600000003,11.374829300000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
500986,2020,2020/11/27,permesso di costruire LR 15/2013,Rilasciata,2023/06/09,15230.000000000000000,4.000000000000000,,VIA CAVALLINA N.  4 INTERNO 5  PIANO 3-4,"PERMESSO DI COSTRUIRE LR 15/2013 con richiesta Autorizzazione Paesaggistica in variante, per opere da realizzare di manutenzione straordinaria per trasferimento di volume dal piano terzo al piano quarto in abitazione (1a) frazionata (rif. P.G. 355724/201",VIA CAVALLINA N.  4 INTERNO 5  PIANO 3-4,2020.000000000000000,PdC gennaio - agosto 2023.xls,"Via Cavallina 4 -4, Bologna",44.480564800000003,11.355750700000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
500623,2020,2020/11/27,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021/05/27,23950.000000000000000,8.000000000000000,,VIA DELLE FOSSE ARDEATINE N.  8 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di ristrutturazione edilizia  consistenti in demolizione e ricostruzione con ampliamento di volume inferiore  al 10 %,VIA DELLE FOSSE ARDEATINE N.  8 INTERNO 0,2020.000000000000000,PDC apr-set 2021.xls,"Via Delle Fosse Ardeatine 8, Bologna",44.481893100000001,11.381520699999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
371746,2015,2015/11/26,permesso di costruire LR 15/2013,Rilasciata,2016/04/18,51050.000000000000000,53.000000000000000,,VIA DI RONCRIO N.  53 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di NUOVA COSTRUZIONE DI  AUTORIMESSA INTERRATA FUORI SEDIME E MANUTENZIONE STRAORDINARIA INTERNA ED  ESTERNA DEGLI EDIFICI E DELLE SISTEMAZIONI ESTERNE SITE IN VIA DI RONCRIO 53 A  BOLOGNA …,VIA DI RONCRIO N.  53 INTERNO 0,2015.000000000000000,PDC aprile 2016.xls,"Via Di Roncrio 53, Bologna",44.453324500000001,11.334137200000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
445309,2017,2017/12/06,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2018/07/12,1350.000000000000000,54.000000000000000,,VIALE ANTONIO ALDINI N.  54 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Ristrutturazione Edilizia con Cambio D'uso delle due cisterne pensili e Nuova Costruzione di autorimesse interrate per la realizzazione di n.7 unità immobiliari ad uso 1A - Contestuale richiesta di Autori,VIALE ANTONIO ALDINI N.  54 INTERNO 0,2017.000000000000000,PDC luglio 2018.xls,"Viale Antonio Aldini 54, Bologna",44.486844800000000,11.337035800000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
456561,2017,2017/12/15,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2018/03/07,4600.000000000000000,27.000000000000000,,VIA S. BARBARA N.  27 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di CREAZIONE NUOVA SU/SA  INTERRATA FUORI SEDIME in edificio RESIDENZIALE U1…  piano INTERRATO,VIA S. BARBARA N.  27 INTERNO 0,2017.000000000000000,PDC marzo 2018.xls,"Via S. Barbara 27, Bologna",44.475731000000003,11.357946699999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
131453,2021,2021/03/19,permesso di costruire LR 15/2013,Annullata su istanza di parte,2021/05/25,56850.000000000000000,7.000000000000000,,VIA TANARI VECCHIA N.  7 INTERNO 0,PERMESSO DI COSTRUIRE IN VARIANTE ALLA SCIA PROT.294129/2019 PER AUMENTO DI  SUPERFICIE ACCESSORIA INTERRATA FUORI SEDIME DELL'EDIFICIO UBICATO IN VIA  TANARI VECCHIA N.7,VIA TANARI VECCHIA N.  7 INTERNO 0,2021.000000000000000,PDC apr-set 2021.xls,"Via Tanari Vecchia 7, Bologna",44.499226100000001,11.341166500000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
125409,2021,2021/03/17,permesso di costruire LR 15/2013,Rilasciata,2021/12/14,45300.000000000000000,40.000000000000000,,VIA FRANCESCO PETRARCA N.  40 INTERNO 0  PIANO 1,PERMESSO DI COSTRUIRE per opere da realizzare di RISTRUTTURAZIONE EDILIZIA  consistenti in modifiche interne e in copertura in unità  ad uso residenziale   piano1,VIA FRANCESCO PETRARCA N.  40 INTERNO 0  PIANO 1,2021.000000000000000,PDC ott-dic 2021.xls,"Via Francesco Petrarca 40, Bologna",44.486092999999997,11.335211400000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
746970,2022,2022/11/10,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2023/05/09,47700.000000000000000,34.000000000000000,,VIA DEL POZZO N.  34 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Demolizione e Nuova  Costruzione di edificio/unità immobiliare ad uso 1A,VIA DEL POZZO N.  34 INTERNO 0,2022.000000000000000,PdC gennaio - agosto 2023.xls,"Via Del Pozzo 34, Bologna",44.454263599999997,11.371072500000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
442858,2019,2019/10/07,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2021/02/19,31370.000000000000000,25.000000000000000,,VIALE ILIC ULJANOV LENIN N.  25 INTERNO 0  PIANO t-1-2,"PERMESSO DI COSTRUIRE - NON RESIDENZIALE per opere da realizzare di ristrutturazione e NC in ampliamento consistenti in cambio d'uso da 5a a 7a con ampliamento per riqualificazione energetica in eccellenza in edificio  ad uso 
7a piano S1-T-1-2-3",VIALE ILIC ULJANOV LENIN N.  25 INTERNO 0,2019.000000000000000,PDC apr-set 2021.xls,"Viale Ilic Uljanov Lenin 25, Bologna",44.488238199999998,11.388199300000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
287507,2019,2019/06/20,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2019/12/04,42850.000000000000000,19.000000000000000,,VIA DELL'OSSERVANZA N.  19 INTERNO 0,"PERMESSO DI COSTRUIRE - NON RESIDENZIALE per INTERVENTO DI NUOVA COSTRUZIONE IN  LOTTO APPARTENENTE AL PARCO DI ""VILLA BARUZZIANA"" CENTRI AMBULATORIALI DI  MEDICINA FISICA E RIABILITAZIONE",VIA DELL'OSSERVANZA N.  19 INTERNO 0,2019.000000000000000,PDC da ott a dic 2019.xls,"Via Dell'Osservanza 19, Bologna",44.484491200000001,11.334585400000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
101580,2016,2016/03/26,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2016/06/27,14300.000000000000000,10.000000000000000,,VIA CASTELDEBOLE N.  10 INTERNO 0,"PERMESSO DI COSTRUIRE - NON RESIDENZIALE per opere da realizzare di  N.C. per l'ampliamento ed adeguamento funzionale del Centro Tecnico del Bologna  Football Club 1909 ai sensi dell'art. 45 ""Attrezzature"" del RUE, tramite  realizzazione di VT non superi",VIA CASTELDEBOLE N.  10 INTERNO 0,2016.000000000000000,PDC giugno 2016.xls,"Via Casteldebole 10, Bologna",44.493266599999998,11.262741200000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
148294,2016,2016/05/05,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2016/10/12,30450.000000000000000,77.000000000000000,,VIA S.ISAIA N.  77 INTERNO 0  PIANO T,PERMESSO DI COSTRUIRE - NON RESIDENZIALE per opere da realizzare NUOVA  COSTRUZIONE SU AREA LIBERA DI FABBRICATO PER AMPLIAMENTO DEL LICEO MALPIGHI - Codice Suap: PSQFNC66P18L885T-0037571-2449087/1,VIA S.ISAIA N.  77 INTERNO 0  PIANO T,2016.000000000000000,PDC ottobre 2016.xls,"Via S.Isaia 77, Bologna",44.494608999999997,11.329348200000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
58536,2017,2017/02/15,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2018/04/19,30400.000000000000000,53.000000000000000,,VIA IRNERIO N.  53 INTERNO 0,PERMESSO DI COSTRUIRE - NON RESIDENZIALE per INTERVENTO DI N.C. PER DEMOLIZIONE  E RICOSTRUZIONE CON AUMENTO DI VOLUMETRIA DI IMMOBILE ADIBITO AD ATTREZZATURA  SOCIO-SANITARIA PRIVATA AD USO PUBBLICO PRIVO DI VINCOLI COMUNALI E  MINISTERIALI (POC SPECIFI,VIA IRNERIO N.  53 INTERNO 0,2017.000000000000000,PDC aprile 2018.xls,"Via Irnerio 53, Bologna",44.498482699999997,11.354635399999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
544269,2019,2019/12/05,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2020/06/01,45850.000000000000000,3.000000000000000,,VIA PIERO DELLA FRANCESCA N.  3 INTERNO 0  PIANO -,PERMESSO DI COSTRUIRE - NON RESIDENZIALE per realizzazione scala di sicurezza  esterna sull’immobile delle Opere Parrocchiali,VIA PIERO DELLA FRANCESCA N. 3,2019.000000000000000,PDC rilasciati gennaio-luglio 2020.xls,"Via Piero Della Francesca 3, Bologna",44.500357000000001,11.297057900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
45913,2019,2019/01/29,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2019/05/08,59150.000000000000000,8.000000000000000,A,PIAZZA TRENTO E TRIESTE N.  8 / A INTERNO 0,"PERMESSO DI COSTRUIRE - NON RESIDENZIALE per opere da realizzare di  ricostruzione di chiosco-gelateria (pubblico esercizio - 5c), piano T",PIAZZA TRENTO E TRIESTE N.  8 / A INTERNO 0,2019.000000000000000,PDC apr e mag 2019.xls,"Piazza Trento E Trieste 8 / A, Bologna",44.487447699999997,11.362047499999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
73302,2019,2019/02/14,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2020/03/23,18350.000000000000000,2.000000000000000,,VIALE RINO CRISTIANI N.  2 INTERNO -,PERMESSO DI COSTRUIRE - NON RESIDENZIALE per opere da realizzare di  ristrutturazione con ampliamento consistenti in razionalizazzione degli  spogliatoi esistenti e ampliamento della zona dedicata alla palestra  all'interno del Circolo Tennis Bologna (us,VIALE RINO CRISTIANI N. 2,2019.000000000000000,PDC rilasciati gennaio-luglio 2020.xls,"Viale Rino Cristiani 2, Bologna",44.480661300000001,11.352980499999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
378827,2020,2020/09/26,permesso di costruire LR 15/2013 - non residenziale,Rinunciata su istanza di parte,2021/09/10,25050.000000000000000,1.000000000000000,,VIA DUCCIO GALIMBERTI N.  1 INTERNO 0,PERMESSO DI COSTRUIRE - NON RESIDENZIALE INTERVENTO DI RISTRUTTURAZIONE  EDILIZIA CON DEMOLIZIONE E RICOSTRUZIONE FUORI SAGOMA E DI NUOVA COSTRUZIONE DI  INTERRATO,VIA DUCCIO GALIMBERTI N.  1 INTERNO 0,2020.000000000000000,PDC apr-set 2021.xls,"Via Duccio Galimberti 1, Bologna",44.493242199999997,11.316733700000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
40272,2023,2023/01/21,permesso di costruire LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2023/05/08,50250.000000000000000,4.000000000000000,,VIA RIMESSE N.  4 INTERNO 0,PERMESSO DI COSTRUIRE - NON RESIDENZIALE per realizzazione nuova cabina  elettrica di trasformazione prefabbricata,VIA RIMESSE N.  4 INTERNO 0,2023.000000000000000,PdC gennaio - agosto 2023.xls,"Via Rimesse 4, Bologna",44.494249600000003,11.372614300000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
461187,2018,2018/11/08,permesso di costruire telefonia mobile - non residenziale,Rilasciata,2019/02/08,24450.000000000000000,24.000000000000000,,VIA FRASSINAGO N.  24 INTERNO 0,"PERMESSO DI COSTRUIRE TELEFONIA MOBILE - NON RESIDENZIALE per opere da  realizzare di REALIZZAZIONE di una Stazione Radio Base denominata “BX98 – BO  VIA CÀ SELVATICA”, ubicata in Via Frassinago, 24 nel Comune di BOLOGNA (BO).…",VIA FRASSINAGO N.  24 INTERNO 0,2018.000000000000000,PDC febbraio 2019.xls,"Via Frassinago 24, Bologna",44.491030700000003,11.331313500000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
382536,2019,2019/08/29,permesso di costruire telefonia mobile - non residenziale,Concluso   Esito positivo_SUAP Conclusione negativa CdS,2019/12/27,13730.000000000000000,3.000000000000000,,VIA DEL CARROZZAIO N.  3 INTERNO 0,"PERMESSO DI COSTRUIRE TELEFONIA MOBILE - NON RESIDENZIALE per l’installazione  di una Stazione Radio Base per la telefonia mobile a servizio del gestore ILIAD  ITALIA SPA, da realizzarsi nel Comune di Bologna, su immobile sito in Via del  carrozzaio n�",VIA DEL CARROZZAIO N.  3 INTERNO 0,2019.000000000000000,PDC da ott a dic 2019.xls,"Via Del Carrozzaio 3, Bologna",44.498407700000001,11.396283800000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
511487,2020,2020/12/02,permesso di costruire telefonia mobile - non residenziale,Concluso   Esito positivo,2021/02/12,22100.000000000000000,26.000000000000000,,VIA S.FELICE N.  26 INTERNO 0,"PERMESSO DI COSTRUIRE TELEFONIA MOBILE - NON RESIDENZIALE per opere di  riconfigurazione stazione radio base di telefonia mobile di Wind Tre Spa  denominata ""SAN FELICE"" cod. BO620",VIA S.FELICE N.  26 INTERNO 0,2020.000000000000000,PDC rilasciati gen - mar 2021.xls,"Via S.Felice 26, Bologna",44.496712400000000,11.334096000000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
113438,2021,2021/03/10,permesso di costruire telefonia mobile - non residenziale,Rilasciata,2021/04/19,59350.000000000000000,,,VIA DEL TRIUMVIRATO INTERNO 0  (Civico da definire),PERMESSO DI COSTRUIRE TELEFONIA MOBILE - NON RESIDENZIALE per opere da  realizzare di NUOVA SRB  consistenti in NUOVO PALO PORTANTENNE E APPARATI RADIO  in area verde comunale in gestione Hera,VIA DEL TRIUMVIRATO INTERNO 0  (Civico da definire),2021.000000000000000,PDC apr-set 2021.xls,"Via Del Triumvirato (), Bologna",44.511138099999997,11.290836900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
23953,2023,2023/01/12,permesso di costruire telefonia mobile - non residenziale,Rilasciata con prescrizioni,2023/03/07,47920.000000000000000,5.000000000000000,,PIAZZETTA PRENDIPARTE N.  5 INTERNO 0,PERMESSO DI COSTRUIRE TELEFONIA MOBILE - NON RESIDENZIALE per la realizzazione  della stazione radio base denominata BO387 - GHETTO EBRAICO,PIAZZETTA PRENDIPARTE N.  5 INTERNO 0,2023.000000000000000,PdC gennaio - agosto 2023.xls,"Piazzetta Prendiparte 5, Bologna",44.495980500000002,11.344740200000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
